h3_cell,raw_violation_count,weighted_violation_count,unique_devices,unique_officers,junction_violation_count,multi_violation_count,repeat_vehicle_violations,unactioned_count,mean_latitude,mean_longitude,mean_road_context_weight,mean_sensitive_landmark_weight,mean_shift_friction_weight,night_violation_count,weekend_violation_count,violations_per_device,junction_share,multi_violation_rate,unactioned_rate,night_share,weekend_share,density_raw,severity_raw,footprint_raw,junction_raw,chronicity_raw,road_context_raw,sensitive_raw,shift_risk_raw,estimated_capacity_loss_pct,density_pct,severity_pct,footprint_pct,junction_pct,chronicity_pct,road_context_pct,shift_risk_pct,capacity_loss_pct_rank,density_points,severity_points,footprint_points,junction_points,chronicity_points,road_context_points,shift_risk_points,cis,observed_congestion_proxy,dominant_police_station,dominant_junction_name,rejection_rate,unactioned_pct,rejection_pct,egs,priority_score,priority_tier,share_00-06,share_06-12,share_12-18,share_18-24,shift_priority_00-06,shift_priority_06-12,shift_priority_12-18,shift_priority_18-24,anomaly_score,is_unusual_pattern,is_emerging_hotspot
8861892733fffff,8,2.5,3,3,0,0,0,0,12.9030859,77.66144625,1.3,1.0,0.975,1,2,0.8333333333333334,0.0,0.0,0.0,0.125,0.25,0.8333333333333334,5.0,0.64,0.0,0.0,1.3,1.0,0.121875,8.09141666666667,11.662371134020619,33.118556701030926,9.922680412371134,41.68814432989691,22.22938144329897,35.56701030927835,20.36082474226804,4.639175257731959,2.332474226804124,3.974226804123711,1.3105670103092784,5.002577319587629,2.222938144329897,4.623711340206186,3.054123711340206,22.52061855670103,3.889166666666667,Bellandur,No Junction,0.625,15.141752577319586,96.58505154639175,47.71907216494846,32.6,P3,0.125,0.875,0.0,0.0,4.075,28.525000000000002,0.0,0.0,-0.19731269417193015,False,False
8861892cd1fffff,25,15.5,11,11,0,5,0,0,13.022632567999999,77.60114558000001,1.3,1.0,1.0,7,4,1.4090909090909092,0.0,0.2,0.0,0.28,0.16,1.4090909090909092,4.833333333333333,0.6903225806451613,0.0,0.0,1.3,1.0,0.28,9.065431182795699,23.067010309278352,6.894329896907217,12.757731958762886,41.68814432989691,22.22938144329897,35.56701030927835,40.850515463917525,8.118556701030927,4.613402061855671,0.827319587628866,1.8788659793814433,5.002577319587629,2.222938144329897,4.623711340206186,6.127577319587629,25.29639175257732,7.823321212121211,R.T. Nagar,No Junction,0.32,15.141752577319586,85.82474226804123,43.41494845360825,32.54381443298969,P3,0.28,0.6,0.12,0.0,9.112268041237115,19.526288659793813,3.9052577319587627,0.0,-0.1982372463434537,False,False
8860145a09fffff,5,3.5,3,3,5,0,0,0,12.931199359999999,77.5448933,1.3,1.0,0.9899999999999999,1,1,1.1666666666666667,1.0,0.0,0.0,0.2,0.2,1.1666666666666667,5.0,1.0714285714285714,1.0,0.0,1.3,1.0,0.19799999999999998,28.06375,20.038659793814436,33.118556701030926,71.77835051546391,97.6159793814433,22.22938144329897,35.56701030927835,28.350515463917525,90.72164948453609,4.0077319587628875,3.974226804123711,14.625,11.713917525773194,2.222938144329897,4.623711340206186,4.252577319587629,45.4201030927835,19.467500000000005,Banashankari,BTP154 - Itmadu Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,32.52525773195876,P3,0.2,0.8,0.0,0.0,6.505051546391752,26.02020618556701,0.0,0.0,-0.1269825705224712,False,False
8860169663fffff,6,4.0,4,4,0,1,0,0,13.103541550000001,77.58434246666667,1.3,1.0,1.0,2,4,1.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,5.3,0.625,0.0,0.0,1.3,1.0,0.3333333333333333,9.210590277777778,15.399484536082475,68.81443298969072,9.02061855670103,41.68814432989691,22.22938144329897,35.56701030927835,47.74484536082475,9.149484536082474,3.0798969072164954,8.257731958762886,1.6353092783505154,5.002577319587629,2.222938144329897,4.623711340206186,7.161726804123712,31.98389175257732,5.741666666666667,Yelahanka,No Junction,0.16666666666666666,15.141752577319586,60.4381443298969,33.26030927835051,32.494458762886595,P3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,10.83148625429553,10.83148625429553,10.83148625429553,0.0,-0.194551308211307,False,False
8861892eb7fffff,4,2.5,1,1,0,0,0,0,13.018134674999999,77.61292184999999,1.3,1.0,0.9375,0,2,2.5,0.0,0.0,0.0,0.0,0.5,2.5,5.0,0.7,0.0,0.0,1.3,1.0,0.0,8.341666666666667,40.97938144329897,33.118556701030926,13.981958762886599,41.68814432989691,22.22938144329897,35.56701030927835,7.087628865979381,5.734536082474227,8.195876288659795,3.974226804123711,1.7744845360824744,5.002577319587629,2.222938144329897,4.623711340206186,1.0631443298969072,26.8569587628866,11.375,K.G. Halli,No Junction,0.25,15.141752577319586,79.5103092783505,40.88917525773196,32.46984536082474,P3,0.0,0.75,0.25,0.0,0.0,24.35238402061856,8.117461340206185,0.0,-0.21222827697403518,False,False
8860145903fffff,2,1.5,1,1,0,2,0,0,13.0454341,77.53930550000001,1.3,1.1,0.95,0,1,1.5,0.0,1.0,0.0,0.0,0.5,1.5,5.777777777777778,1.0,0.0,0.0,1.3,1.1,0.0,15.147407407407407,24.677835051546392,85.05154639175258,57.53865979381443,41.68814432989691,22.22938144329897,94.52319587628865,7.087628865979381,48.45360824742268,4.935567010309279,10.206185567010309,9.53930412371134,5.002577319587629,2.222938144329897,12.288015463917525,1.0631443298969072,45.25773195876288,12.393333333333333,Jalahalli,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,32.42783505154639,P3,0.0,1.0,0.0,0.0,0.0,32.42783505154639,0.0,0.0,-0.2143350899162647,False,False
886014512bfffff,4,4.0,2,2,0,0,0,0,12.904153025,77.51204185,1.3,1.0,1.0374999999999999,2,0,2.0,0.0,0.0,0.0,0.5,0.0,2.0,5.0,1.125,0.0,0.0,1.3,1.0,0.5187499999999999,16.883496093750004,33.50515463917525,33.118556701030926,76.35309278350515,41.68814432989691,22.22938144329897,35.56701030927835,69.6520618556701,57.087628865979376,6.701030927835051,3.974226804123711,12.009664948453606,5.002577319587629,2.222938144329897,4.623711340206186,10.447809278350514,44.9819587628866,22.211718749999996,Kengeri,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,32.26237113402062,P3,0.5,0.25,0.25,0.0,16.13118556701031,8.065592783505155,8.065592783505155,0.0,-0.21222827697403518,False,False
8861892e63fffff,2,1.0,2,2,0,0,0,0,12.99817255,77.70155155,1.3,1.0,1.0499999999999998,1,2,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.0,2.0,0.0,0.0,1.3,1.0,0.5249999999999999,30.089583333333337,6.443298969072164,33.118556701030926,96.26288659793815,41.68814432989691,22.22938144329897,35.56701030927835,71.77835051546391,92.8479381443299,1.2886597938144329,3.974226804123711,17.019974226804123,5.002577319587629,2.222938144329897,4.623711340206186,10.766752577319586,44.89884020618557,9.9125,Mahadevapura,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,32.2125,P3,0.5,0.5,0.0,0.0,16.10625,16.10625,0.0,0.0,-0.2143350899162647,False,False
886016905dfffff,5,2.5,1,1,0,1,0,0,13.1820686,77.6958299,1.3,1.0,1.15,5,5,2.5,0.0,0.2,0.0,1.0,1.0,2.5,4.333333333333333,1.0,0.0,0.0,1.3,1.0,1.15,16.26625,40.97938144329897,1.2886597938144329,57.53865979381443,41.68814432989691,22.22938144329897,35.56701030927835,96.90721649484536,52.70618556701031,8.195876288659795,0.15463917525773194,9.922036082474227,5.002577319587629,2.222938144329897,4.623711340206186,14.536082474226802,44.65786082474227,30.27916666666666,Chikkajala,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,32.06791237113402,P3,1.0,0.0,0.0,0.0,32.06791237113402,0.0,0.0,0.0,-0.21060644429178693,False,False
88618920e1fffff,2,1.0,1,1,0,2,0,0,12.9492875,77.745304,1.3,1.0,1.15,2,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.3,1.0,1.15,18.768750000000004,15.399484536082475,33.118556701030926,57.53865979381443,41.68814432989691,22.22938144329897,35.56701030927835,96.90721649484536,66.6881443298969,3.0798969072164954,3.974226804123711,11.18041237113402,5.002577319587629,2.222938144329897,4.623711340206186,14.536082474226802,44.61984536082474,13.975,Whitefield,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,32.0451030927835,P3,1.0,0.0,0.0,0.0,32.0451030927835,0.0,0.0,0.0,-0.21543022569329268,False,False
886014593dfffff,2,1.0,1,1,0,0,0,0,13.0637795,77.5342775,1.3,1.0,1.15,2,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,1.3,1.0,1.15,18.768750000000004,15.399484536082475,33.118556701030926,57.53865979381443,41.68814432989691,22.22938144329897,35.56701030927835,96.90721649484536,66.6881443298969,3.0798969072164954,3.974226804123711,11.18041237113402,5.002577319587629,2.222938144329897,4.623711340206186,14.536082474226802,44.61984536082474,13.975,Jalahalli,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,32.0451030927835,P3,1.0,0.0,0.0,0.0,32.0451030927835,0.0,0.0,0.0,-0.21543022569329268,False,False
8861892dbbfffff,3,2.0,1,1,0,0,0,0,13.103823966666667,77.61463653333334,1.3,1.0,0.9499999999999998,0,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.5,0.0,0.0,1.3,1.0,0.0,5.958333333333334,33.50515463917525,33.118556701030926,2.0618556701030926,41.68814432989691,22.22938144329897,35.56701030927835,7.087628865979381,1.1597938144329898,6.701030927835051,3.974226804123711,0.28994845360824745,5.002577319587629,2.222938144329897,4.623711340206186,1.0631443298969072,23.87757731958763,6.5,Yelahanka,No Junction,0.3333333333333333,15.141752577319586,87.88659793814433,44.23969072164949,32.022422680412376,P3,0.0,1.0,0.0,0.0,0.0,32.022422680412376,0.0,0.0,-0.21257007051382176,False,False
88601459adfffff,4,1.0,3,3,0,1,0,0,13.066685625,77.503288775,1.3,1.0,0.975,1,0,0.3333333333333333,0.0,0.25,0.0,0.25,0.0,0.3333333333333333,5.0,0.5,0.0,0.0,1.3,1.0,0.24375,6.684505208333334,3.1572164948453607,33.118556701030926,2.0618556701030926,41.68814432989691,22.22938144329897,35.56701030927835,35.43814432989691,2.190721649484536,0.6314432989690721,3.974226804123711,0.3827319587628865,5.002577319587629,2.222938144329897,4.623711340206186,5.315721649484536,22.15335051546392,1.3473958333333331,Chikkabanavara,No Junction,0.5,15.141752577319586,94.13659793814433,46.73969072164949,31.98788659793815,P3,0.25,0.25,0.5,0.0,7.9969716494845375,7.9969716494845375,15.993943298969075,0.0,-0.2094015243700496,False,False
8861892e33fffff,5,3.5,2,2,0,0,0,0,13.00928558,77.66441954,1.3,1.0,1.0299999999999998,2,3,1.75,0.0,0.0,0.0,0.4,0.6,1.75,5.0,1.2857142857142858,0.0,0.0,1.3,1.0,0.4119999999999999,18.47764285714286,28.93041237113402,33.118556701030926,86.34020618556701,41.68814432989691,22.22938144329897,35.56701030927835,57.087628865979376,65.72164948453609,5.786082474226805,3.974226804123711,13.68556701030928,5.002577319587629,2.222938144329897,4.623711340206186,8.563144329896906,43.85824742268042,20.650499999999997,Banaswadi,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,31.588144329896913,P3,0.4,0.6,0.0,0.0,12.635257731958767,18.952886597938146,0.0,0.0,-0.12839208804222402,False,False
8860169643fffff,7,6.0,1,1,0,7,2,0,13.084324999999998,77.582925,1.3,1.0,0.95,0,7,6.0,0.0,1.0,0.0,0.0,1.0,6.0,4.5,0.5,0.0,0.2857142857142857,1.3,1.0,0.0,5.362500000000001,63.91752577319587,1.997422680412371,2.0618556701030926,41.68814432989691,90.4639175257732,35.56701030927835,7.087628865979381,0.25773195876288657,12.783505154639174,0.2396907216494845,0.20876288659793812,5.002577319587629,9.04639175257732,4.623711340206186,1.0631443298969072,32.967783505154635,17.55,Yelahanka,No Junction,0.14285714285714285,15.141752577319586,50.77319587628865,29.394329896907216,31.53840206185567,P3,0.0,1.0,0.0,0.0,0.0,31.53840206185567,0.0,0.0,-0.2067556858653541,False,False
8860169107fffff,1,1.0,1,1,0,1,0,0,13.2645843,77.7187993,1.3,1.0,0.95,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.5,0.0,0.0,1.3,1.0,0.0,25.025000000000006,15.399484536082475,98.90463917525774,91.30154639175258,41.68814432989691,22.22938144329897,35.56701030927835,7.087628865979381,85.4381443298969,3.0798969072164954,11.86855670103093,15.906572164948452,5.002577319587629,2.222938144329897,4.623711340206186,1.0631443298969072,43.767396907216494,13.65,Devanahalli Airport,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,31.533634020618557,P3,0.0,1.0,0.0,0.0,0.0,31.533634020618557,0.0,0.0,-0.04484762244181373,False,False
8861892013fffff,1,0.5,1,1,0,1,0,0,12.93600269327434,77.74866616520504,1.3,1.0,0.9,0,1,0.5,0.0,1.0,0.0,0.0,1.0,0.5,6.5,3.0,0.0,0.0,1.3,1.0,0.0,46.47500000000001,6.443298969072164,95.23195876288659,99.16237113402062,41.68814432989691,22.22938144329897,35.56701030927835,7.087628865979381,98.2603092783505,1.2886597938144329,11.42783505154639,17.768041237113398,5.002577319587629,2.222938144329897,4.623711340206186,1.0631443298969072,43.39690721649484,12.675,Whitefield,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,31.311340206185562,P3,0.0,0.0,1.0,0.0,0.0,0.0,31.311340206185562,0.0,-0.2111938399198965,False,False
88618921abfffff,8,8.0,1,1,0,0,0,0,13.0060866625,77.7514058375,1.3,1.0,1.05625,5,0,8.0,0.0,0.0,0.0,0.625,0.0,8.0,5.0,0.5,0.0,0.0,1.3,1.0,0.66015625,7.925048828125001,72.6159793814433,33.118556701030926,2.0618556701030926,41.68814432989691,22.22938144329897,35.56701030927835,81.5721649484536,4.252577319587629,14.52319587628866,3.974226804123711,0.5682989690721649,5.002577319587629,2.222938144329897,4.623711340206186,12.23582474226804,43.15077319587628,43.1640625,Mahadevapura,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,31.16365979381443,P3,0.625,0.0,0.375,0.0,19.477287371134018,0.0,11.68637242268041,0.0,-0.008943798556525162,False,False
8861892cd7fffff,4,2.0,4,4,0,0,0,0,13.029783824999999,77.59339192499999,1.3,1.0,0.925,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.75,0.0,0.0,1.3,1.0,0.0,8.937500000000002,6.443298969072164,33.118556701030926,19.6520618556701,41.68814432989691,22.22938144329897,35.56701030927835,7.087628865979381,7.474226804123711,1.2886597938144329,3.974226804123711,2.4413659793814433,5.002577319587629,2.222938144329897,4.623711340206186,1.0631443298969072,20.616623711340207,2.4375,R.T. Nagar,No Junction,0.5,15.141752577319586,94.13659793814433,46.73969072164949,31.06585051546392,P3,0.0,0.5,0.5,0.0,0.0,15.53292525773196,15.53292525773196,0.0,-0.20881875229328317,False,False
88601451e7fffff,1,0.5,1,1,0,0,0,0,12.9014644,77.4675259,1.3,1.0,1.15,1,1,0.5,0.0,0.0,0.0,1.0,1.0,0.5,5.0,1.0,0.0,0.0,1.3,1.0,1.15,18.768750000000004,6.443298969072164,33.118556701030926,57.53865979381443,41.68814432989691,22.22938144329897,35.56701030927835,96.90721649484536,66.6881443298969,1.2886597938144329,3.974226804123711,11.18041237113402,5.002577319587629,2.222938144329897,4.623711340206186,14.536082474226802,42.82860824742268,6.9875,Kengeri,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,30.97036082474227,P3,1.0,0.0,0.0,0.0,30.97036082474227,0.0,0.0,0.0,-0.2111938399198965,False,False
8861892559fffff,1,0.5,1,1,0,0,0,0,12.9099629,77.6641712,1.3,1.0,1.15,1,1,0.5,0.0,0.0,0.0,1.0,1.0,0.5,5.0,1.0,0.0,0.0,1.3,1.0,1.15,18.768750000000004,6.443298969072164,33.118556701030926,57.53865979381443,41.68814432989691,22.22938144329897,35.56701030927835,96.90721649484536,66.6881443298969,1.2886597938144329,3.974226804123711,11.18041237113402,5.002577319587629,2.222938144329897,4.623711340206186,14.536082474226802,42.82860824742268,6.9875,Bellandur,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,30.97036082474227,P3,1.0,0.0,0.0,0.0,30.97036082474227,0.0,0.0,0.0,-0.2111938399198965,False,False
8860145933fffff,2,2.0,1,1,0,0,0,0,13.0591057,77.5198668,1.3,1.15,0.95,0,2,2.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.1,0.0,0.0,1.3,1.15,0.0,15.074583333333335,33.50515463917525,33.118556701030926,74.54896907216495,41.68814432989691,22.22938144329897,98.7757731958763,7.087628865979381,47.80927835051546,6.701030927835051,3.974226804123711,11.012242268041238,5.002577319587629,2.222938144329897,12.840850515463918,1.0631443298969072,42.81701030927835,16.445,Chikkabanavara,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,30.96340206185567,P3,0.0,1.0,0.0,0.0,0.0,30.96340206185567,0.0,0.0,-0.21543022569329268,False,False
8861892551fffff,1,1.0,1,1,0,0,0,0,12.9230219,77.6566549,1.45,1.0,1.15,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.5,0.0,0.0,1.45,1.0,1.15,10.467187499999998,15.399484536082475,33.118556701030926,2.0618556701030926,41.68814432989691,22.22938144329897,96.1340206185567,96.90721649484536,14.304123711340205,3.0798969072164954,3.974226804123711,1.4729381443298966,5.002577319587629,2.222938144329897,12.497422680412372,14.536082474226802,42.7860824742268,7.793749999999999,Bellandur,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,30.94484536082474,P3,1.0,0.0,0.0,0.0,30.94484536082474,0.0,0.0,0.0,-0.2111938399198965,False,False
886016900bfffff,9,5.5,5,5,0,0,0,0,13.196787466666667,77.68990994444444,1.3,1.0,1.0777777777777777,6,3,1.1,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.1,5.0,1.0,0.0,0.0,1.3,1.0,0.7185185185185184,16.19783950617284,19.201030927835053,33.118556701030926,57.53865979381443,41.68814432989691,22.22938144329897,35.56701030927835,85.05154639175258,52.31958762886598,3.840206185567011,3.974226804123711,9.887242268041238,5.002577319587629,2.222938144329897,4.623711340206186,12.757731958762887,42.30863402061856,12.287407407407407,Devanahalli Airport,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,30.6583762886598,P3,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,20.4389175257732,6.812972508591066,3.406486254295533,0.0,-0.2070109194746007,False,False
8861892dc9fffff,2,2.0,1,1,0,2,0,0,13.0736507,77.6516437,1.3,1.0,0.95,0,0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,1.3,1.0,0.0,16.683333333333334,33.50515463917525,98.90463917525774,57.53865979381443,41.68814432989691,22.22938144329897,35.56701030927835,7.087628865979381,55.670103092783506,6.701030927835051,11.86855670103093,10.188788659793815,5.002577319587629,2.222938144329897,4.623711340206186,1.0631443298969072,41.670747422680414,18.2,Hennuru,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,30.27564432989691,P3,0.0,1.0,0.0,0.0,0.0,30.27564432989691,0.0,0.0,-0.2143350899162647,False,False
8861892e03fffff,7,6.0,4,4,0,3,0,0,12.993481785601517,77.68564639616946,1.342857142857143,1.0,0.9714285714285714,1,3,1.5,0.0,0.42857142857142855,0.0,0.14285714285714285,0.42857142857142855,1.5,5.375,0.8916666666666666,0.0,0.0,1.342857142857143,1.0,0.13877551020408163,12.617910876255264,24.677835051546392,72.16494845360825,39.69072164948454,41.68814432989691,22.22938144329897,85.18041237113401,22.358247422680414,29.7680412371134,4.935567010309279,8.65979381443299,6.251288659793814,5.002577319587629,2.222938144329897,11.073453608247421,3.353737113402062,41.49935567010309,10.993606596209911,Mahadevapura,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,30.172809278350517,P3,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,4.310401325478645,21.552006627393226,4.310401325478645,0.0,-0.20844273931055124,False,False
88618924bdfffff,5,0.5,2,2,0,0,0,0,12.902862960000002,77.56642642,1.3,1.0,0.9,0,5,0.25,0.0,0.0,0.0,0.0,1.0,0.25,5.0,0.5,0.0,0.0,1.3,1.0,0.0,5.958333333333334,2.5128865979381443,33.118556701030926,2.0618556701030926,41.68814432989691,22.22938144329897,35.56701030927835,7.087628865979381,1.1597938144329898,0.5025773195876289,3.974226804123711,0.28994845360824745,5.002577319587629,2.222938144329897,4.623711340206186,1.0631443298969072,17.679123711340207,0.8125,K.S. Layout,No Junction,0.8,15.141752577319586,98.00257731958763,48.28608247422681,29.92190721649485,P3,0.0,0.0,1.0,0.0,0.0,0.0,29.92190721649485,0.0,-0.21331676693312324,False,False
8861892411fffff,18,12.0,4,4,0,1,0,0,12.88152205,77.60979891111111,1.3,1.0,0.9722222222222222,3,9,3.0,0.0,0.05555555555555555,0.0,0.16666666666666666,0.5,3.0,5.230769230769231,0.5416666666666666,0.0,0.0,1.3,1.0,0.16203703703703703,7.299877829218107,45.81185567010309,62.69329896907217,4.896907216494846,41.68814432989691,22.22938144329897,35.56701030927835,24.484536082474225,3.479381443298969,9.162371134020619,7.52319587628866,0.7538659793814433,5.002577319587629,2.222938144329897,4.623711340206186,3.6726804123711334,32.96134020618557,12.84050925925926,Hulimavu,No Junction,0.1111111111111111,15.141752577319586,39.75515463917525,24.98711340206185,29.77164948453608,P3,0.16666666666666666,0.6111111111111112,0.2222222222222222,0.0,4.961941580756013,18.193785796105384,6.615922107674685,0.0,-0.20307791700475664,False,False
8860145843fffff,16,9.0,4,4,0,3,0,0,12.97664153125,77.5250115625,1.3,1.0,1.025,8,6,2.25,0.0,0.1875,0.0,0.5,0.375,2.25,5.0,0.7,0.0,0.0,1.3,1.0,0.5125,10.47921875,37.5,33.118556701030926,13.981958762886599,41.68814432989691,22.22938144329897,35.56701030927835,68.81443298969072,14.561855670103094,7.5,3.974226804123711,2.568943298969072,5.002577319587629,2.222938144329897,4.623711340206186,10.322164948453606,36.214561855670105,15.484218749999998,Vijayanagara,No Junction,0.0625,15.141752577319586,26.288659793814436,19.600515463917525,29.56894329896907,P3,0.5,0.0,0.5,0.0,14.784471649484535,0.0,14.784471649484535,0.0,-0.18885256530353817,False,False
8861892417fffff,3,1.5,2,2,0,0,0,0,12.8913873,77.60624303333333,1.3,1.0,1.0666666666666667,2,0,0.75,0.0,0.0,0.0,0.6666666666666666,0.0,0.75,5.0,1.0,0.0,0.0,1.3,1.0,0.711111111111111,16.153703703703705,10.695876288659793,33.118556701030926,57.53865979381443,41.68814432989691,22.22938144329897,35.56701030927835,84.02061855670104,51.80412371134021,2.1391752577319587,3.974226804123711,9.840850515463918,5.002577319587629,2.222938144329897,4.623711340206186,12.603092783505156,40.40657216494846,8.341666666666667,Mico Layout,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,29.517139175257736,P3,0.6666666666666666,0.0,0.3333333333333333,0.0,19.678092783505157,0.0,9.839046391752579,0.0,-0.21502126672883765,False,False
88601459bdfffff,2,2.0,1,1,0,0,0,0,13.05826395,77.47550515,1.3,1.0,0.925,0,1,2.0,0.0,0.0,0.0,0.0,0.5,2.0,5.0,2.25,0.0,0.0,1.3,1.0,0.0,26.812500000000004,33.50515463917525,33.118556701030926,97.0360824742268,41.68814432989691,22.22938144329897,35.56701030927835,7.087628865979381,89.0463917525773,6.701030927835051,3.974226804123711,16.747422680412367,5.002577319587629,2.222938144329897,4.623711340206186,1.0631443298969072,40.335051546391746,29.25,No Police Station,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,29.474226804123706,P3,0.0,0.5,0.5,0.0,0.0,14.737113402061853,14.737113402061853,0.0,-0.21543022569329268,False,False
8860169111fffff,3,1.5,1,1,0,3,0,0,13.250599,77.7072458,1.3,1.0,0.9499999999999998,0,3,1.5,0.0,1.0,0.0,0.0,1.0,1.5,7.0,1.0,0.0,0.0,1.3,1.0,0.0,16.683333333333334,24.677835051546392,98.90463917525774,57.53865979381443,41.68814432989691,22.22938144329897,35.56701030927835,7.087628865979381,55.670103092783506,4.935567010309279,11.86855670103093,10.188788659793815,5.002577319587629,2.222938144329897,4.623711340206186,1.0631443298969072,39.90528350515464,13.65,Devanahalli Airport,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,29.216365979381447,P3,0.0,1.0,0.0,0.0,0.0,29.216365979381447,0.0,0.0,-0.03432321250031445,False,False
8860145ad7fffff,2,1.5,2,2,0,1,0,0,12.924644650000001,77.47477330000001,1.3,1.0,1.0499999999999998,1,1,0.75,0.0,0.5,0.0,0.5,0.5,0.75,4.0,1.6666666666666667,0.0,0.0,1.3,1.0,0.5249999999999999,20.059722222222224,10.695876288659793,0.7087628865979382,93.75,41.68814432989691,22.22938144329897,35.56701030927835,71.77835051546391,71.90721649484536,2.1391752577319587,0.08505154639175258,14.909149484536082,5.002577319587629,2.222938144329897,4.623711340206186,10.766752577319586,39.74935567010309,9.9125,Kengeri,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,29.122809278350516,P3,0.5,0.5,0.0,0.0,14.561404639175258,14.561404639175258,0.0,0.0,-0.1387559294987752,False,False
8861892193fffff,2,1.0,1,1,0,0,0,0,12.98141605,77.72073474999999,1.3,1.0,1.0499999999999998,1,0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,5.0,1.0,0.0,0.0,1.3,1.0,0.5249999999999999,15.044791666666669,15.399484536082475,33.118556701030926,57.53865979381443,41.68814432989691,22.22938144329897,35.56701030927835,71.77835051546391,47.615979381443296,3.0798969072164954,3.974226804123711,9.463917525773196,5.002577319587629,2.222938144329897,4.623711340206186,10.766752577319586,39.134020618556704,9.9125,Mahadevapura,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,28.753608247422683,P3,0.5,0.5,0.0,0.0,14.376804123711342,14.376804123711342,0.0,0.0,-0.2143350899162647,False,False
8861892ca1fffff,6,6.0,1,1,0,0,0,0,13.07145395,77.60754321666667,1.3,1.0833333333333333,0.9,0,3,6.0,0.0,0.0,0.0,0.0,0.5,6.0,5.0,0.6666666666666666,0.0,0.0,1.3,1.0833333333333333,0.0,8.606481481481481,63.91752577319587,33.118556701030926,11.146907216494846,41.68814432989691,22.22938144329897,92.39690721649485,7.087628865979381,6.829896907216495,12.783505154639174,3.974226804123711,1.6179123711340204,5.002577319587629,2.222938144329897,12.011597938144332,1.0631443298969072,38.67590206185567,28.166666666666664,Hebbala,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,28.478737113402065,P3,0.0,0.0,1.0,0.0,0.0,0.0,28.478737113402065,0.0,-0.2151263472494952,False,False
8860145817fffff,7,6.5,3,2,0,2,0,0,12.996306542857143,77.48941155714286,1.3,1.0,0.9285714285714286,0,2,2.1666666666666665,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,2.1666666666666665,5.25,1.1307692307692307,0.0,0.0,1.3,1.0,0.0,14.14875,36.146907216494846,63.72422680412371,76.80412371134021,41.68814432989691,22.22938144329897,35.56701030927835,7.087628865979381,41.365979381443296,7.229381443298969,7.646907216494845,10.635309278350515,5.002577319587629,2.222938144329897,4.623711340206186,1.0631443298969072,38.42396907216495,16.721249999999998,Kamakshipalya,No Junction,0.0,15.141752577319586,10.244845360824742,13.182989690721648,28.32757731958763,P3,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,16.187187039764357,12.140390279823269,0.0,-0.20642101727376894,False,False
